英雄ID	阶级	展示名称	主动技能ID	被动技能1ID	被动技能2ID	被动技能3ID	空行															
12185	2	진•등애	300099,310099	4																		
12185	3	귀•등애	301099,311099	4																		
12185	4	신•등애	301099,311099	4	5																	
12185	5	성•등애	302099,312099	4	5																	
12185	6	왕•등애	302099,312099	4	5	6																
12185	7	황•등애	303099,313099	4	5	6																
12186	1	대교	400110																			
12186	2	진•대교	400110	7																		
12186	3	귀•대교	401110	7																		
12186	4	신•대교	401110	7	8																	
12186	5	성•대교	402110	7	8																	
12186	6	왕•대교	402110	7	8	9																
12186	7	황•대교	403110	7	8	9																
12187	1	손상향	300080																			
12187	2	진•손상향	300080	4																		
12187	3	귀•손상향	301080	4																		
12187	4	신•손상향	301080	4	5																	
12187	5	성•손상향	302080	4	5																	
12187	6	왕•손상향	302080	4	5	6																
12187	7	황•손상향	303080	4	5	6																
12188	1	관우	100075,110075																			
12188	2	진•관우	100075,110075	10																		
12188	3	귀•관우	101075,111075	10																		
12188	4	신•관우	101075,111075	10	11																	
12188	5	성•관우	102075,112075	10	11																	
12188	6	왕•관우	102075,112075	10	11	12																
12188	7	황•관우	103075,113075	10	11	12																
12189	1	마초	100077																			
12189	2	진•마초	100077	10																		
12189	3	귀•마초	101077	10																		
12189	4	신•마초	101077	10	11																	
12189	5	성•마초	102077	10	11																	
12189	6	왕•마초	102077	10	11	12																
12189	7	황•마초	103077	10	11	12																
12190	1	손상향	300080																			
12190	2	진•손상향	300080	4																		
12190	3	귀•손상향	301080	4																		
12190	4	신•손상향	301080	4	5																	
12190	5	성•손상향	302080	4	5																	
12190	6	왕•손상향	302080	4	5	6																
12190	7	황•손상향	303080	4	5	6																
12191	1	채문희	400089																			
12191	2	진•채문희	400089	7																		
12191	3	귀•채문희	401089	7																		
12191	4	신•채문희	401089	7	8																	
12191	5	성•채문희	402089	7	8																	
12191	6	왕•채문희	402089	7	8	9																
12191	7	황•채문희	403089	7	8	9																
12192	1	태사자	100108																			
12192	2	진•태사자	100108	10																		
12192	3	귀•태사자	101108	10																		
12192	4	신•태사자	101108	10	11																	
12192	5	성•태사자	102108	10	11																	
12192	6	왕•태사자	102108	10	11	12																
12192	7	황•태사자	103108	10	11	12																
12193	1	주유	200109																			
12193	2	진•주유	200109	4																		
12193	3	귀•주유	201109	4																		
12193	4	신•주유	201109	4	5																	
12193	5	성•주유	202109	4	5																	
12193	6	왕•주유	202109	4	5	6																
12193	7	황•주유	203109	4	5	6																
12194	1	대교	400110																			
12194	2	진•대교	400110	7																		
12194	3	귀•대교	401110	7																		
12194	4	신•대교	401110	7	8																	
12194	5	성•대교	402110	7	8																	
12194	6	왕•대교	402110	7	8	9																
12194	7	황•대교	403110	7	8	9																
12195	1	손상향	300080																			
12195	2	진•손상향	300080	4																		
12195	3	귀•손상향	301080	4																		
12195	4	신•손상향	301080	4	5																	
12195	5	성•손상향	302080	4	5																	
12195	6	왕•손상향	302080	4	5	6																
12195	7	황•손상향	303080	4	5	6																
12196	1	여몽	100112																			
12196	2	진•여몽	100112	10																		
12196	3	귀•여몽	101112	10																		
12196	4	신•여몽	101112	10	11																	
12196	5	성•여몽	102112	10	11																	
12196	6	왕•여몽	102112	10	11	12																
12196	7	황•여몽	103112	10	11	12																
12197	1	손견	100113																			
12197	2	진•손견	100113	10																		
12197	3	귀•손견	101113	10																		
12197	4	신•손견	101113	10	11																	
12197	5	성•손견	102113	10	11																	
12197	6	왕•손견	102113	10	11	12																
12197	7	황•손견	103113	10	11	12																
12198	1	유비	100074,110074,120074																			
12198	2	진•유비	100074,110074,120074	10																		
12198	3	귀•유비	101074,111074,121074	10																		
12198	4	신•유비	101074,111074,121074	10	11																	
12198	5	성•유비	102074,112074,122074	10	11																	
12198	6	왕•유비	102074,112074,122074	10	11	12																
12198	7	황•유비	103074,113074,123074	10	11	12																
12199	1	관우	100075,110075																			
12199	2	진•관우	100075,110075	10																		
12199	3	귀•관우	101075,111075	10																		
12199	4	신•관우	101075,111075	10	11																	
12199	5	성•관우	102075,112075	10	11																	
12199	6	왕•관우	102075,112075	10	11	12																
12199	7	황•관우	103075,113075	10	11	12																
12200	1	제갈량	300079,310079																			
12200	2	진•제갈량	300079,310079	4																		
12200	3	귀•제갈량	301079,311079	4																		
12200	4	신•제갈량	301079,311079	4	5																	
12200	5	성•제갈량	302079,312079	4	5																	
12200	6	왕•제갈량	302079,312079	4	5	6																
12200	7	황•제갈량	303079,313079	4	5	6																
12201	1	사마소	200098																			
12201	2	진•사마소	200098	4																		
12201	3	귀•사마소	201098	4																		
12201	4	신•사마소	201098	4	5																	
12201	5	성•사마소	202098	4	5																	
12201	6	왕•사마소	202098	4	5	6																
12201	7	황•사마소	203098	4	5	6																
12202	1	장료	100097,110097																			
12202	2	진•장료	100097,110097	10																		
12202	3	귀•장료	101097,111097	10																		
12202	4	신•장료	101097,111097	10	11																	
12202	5	성•장료	102097,112097	10	11																	
12202	6	왕•장료	102097,112097	10	11	12																
12202	7	황•장료	103097,113097	10	11	12																
12203	1	초선	300087,310087,320087																			
12203	2	진•초선	300087,310087,320087	4																		
12203	3	귀•초선	301087,311087,321087	4																		
12203	4	신•초선	301087,311087,321087	4	5																	
12203	5	성•초선	302087,312087,322087	4	5																	
12203	6	왕•초선	302087,312087,322087	4	5	6																
12203	7	황•초선	303087,313087,323087	4	5	6																
12204	1	초선	300087,310087,320087																			
12204	2	진•초선	300087,310087,320087	4																		
12204	3	귀•초선	301087,311087,321087	4																		
12204	4	신•초선	301087,311087,321087	4	5																	
12204	5	성•초선	302087,312087,322087	4	5																	
12204	6	왕•초선	302087,312087,322087	4	5	6																
12204	7	황•초선	303087,313087,323087	4	5	6																
12205	1	장료	100097,110097																			
12205	2	진•장료	100097,110097	10																		
12205	3	귀•장료	101097,111097	10																		
12205	4	신•장료	101097,111097	10	11																	
12205	5	성•장료	102097,112097	10	11																	
12205	6	왕•장료	102097,112097	10	11	12																
12205	7	황•장료	103097,113097	10	11	12																
12206	1	장비	100076,110076																			
12206	2	진•장비	100076,110076	10																		
12206	3	귀•장비	101076,111076	10																		
12206	4	신•장비	101076,111076	10	11																	
12206	5	성•장비	102076,112076	10	11																	
12206	6	왕•장비	102076,112076	10	11	12																
12206	7	황•장비	103076,113076	10	11	12																
12207	1	견희	200095,210095																			
12207	2	진•견희	200095,210095	4																		
